trip_id,driver_id,rider_id,pickup_zone_id,request_timestamp,dropoff_timestamp,trip_status,trip_distance_km,base_fare,surge_multiplier,total_fare,driver_payout
TRIP-013350,260,9302,1,03-08-2026 10:33,03-08-2026 11:08,Completed,15.49,264.61,2.27,600.66,464.99
TRIP-013351,325,9723,3,15-06-2026 07:13,15-06-2026 07:36,Completed,7.53,149.19,1,149.19,110.76
TRIP-013352,284,6536,1,03-07-2026 18:31,03-07-2026 18:50,Completed,5.93,125.98,1,125.98,95.14
TRIP-013353,228,8342,2,15-06-2026 21:30,15-06-2026 22:35,Completed,21.17,346.97,1,346.97,277.53
TRIP-013354,144,7226,3,01-06-2026 03:02,01-06-2026 03:54,Completed,24.3,392.35,1,392.35,303.54
TRIP-013355,227,7098,2,10-07-2026 03:47,10-07-2026 05:36,Completed,31.53,497.19,1,497.19,378.38
TRIP-013356,259,8194,4,19-06-2026 13:07,19-06-2026 13:13,Completed,3.08,84.66,1,84.66,63.25
TRIP-013357,168,7633,2,14-07-2026 07:17,14-07-2026 07:30,Completed,5.43,118.73,1,118.73,91.71
TRIP-013358,160,7499,2,26-06-2026 19:30,26-06-2026 21:25,Completed,30.7,485.15,1.76,853.86,644.51
TRIP-013359,110,9644,3,12-08-2026 15:10,12-08-2026 16:08,Completed,15.5,264.75,1,264.75,210.74
TRIP-013360,345,7033,2,22-08-2026 06:03,,Driver Cancelled,31.01,489.65,1,0,0
TRIP-013361,149,5826,3,06-07-2026 05:59,06-07-2026 07:22,Completed,29.59,469.06,1,469.06,347.73
TRIP-013362,328,5627,4,17-08-2026 01:04,17-08-2026 01:52,Completed,20.27,333.92,1,333.92,252.3
TRIP-013363,144,5349,3,09-08-2026 13:53,,Driver Cancelled,20.88,342.76,1,0,0
TRIP-013364,214,6063,3,24-07-2026 11:35,,Rider Cancelled,3.59,92.06,1,50,35
TRIP-013365,299,8012,1,23-07-2026 18:13,23-07-2026 19:41,Completed,24.95,401.77,1.67,670.96,521.54
TRIP-013366,312,6486,1,11-07-2026 10:02,,Rider Cancelled,18.17,303.47,1.4,0,0
TRIP-013367,243,5139,1,07-07-2026 21:05,07-07-2026 21:10,Completed,2.61,77.84,1,77.84,61.17
TRIP-013368,188,7742,6,13-08-2026 01:24,13-08-2026 01:49,Completed,9.71,180.8,1,180.8,139.94
TRIP-013369,337,7080,6,03-07-2026 04:03,03-07-2026 04:16,Completed,5.63,121.64,1,121.64,90.89
TRIP-013370,212,8128,4,02-06-2026 18:29,,Driver Cancelled,23.73,384.08,2.19,0,0
TRIP-013371,167,6405,1,05-06-2026 06:29,05-06-2026 07:55,Completed,23.64,382.78,1,382.78,290.27
TRIP-013372,119,9587,2,27-08-2026 11:36,27-08-2026 11:43,Completed,3.05,84.22,1,84.22,63.07
TRIP-013373,269,6238,8,08-06-2026 11:24,,Rider Cancelled,6.52,134.54,1,0,0
TRIP-013374,147,6033,2,11-06-2026 17:15,11-06-2026 17:51,Completed,12.84,226.18,1.36,307.6,240.91
TRIP-013375,262,9915,5,03-08-2026 23:59,04-08-2026 01:08,Completed,21.14,346.53,1,346.53,268.1
TRIP-013376,114,6011,1,09-08-2026 02:45,09-08-2026 03:00,Completed,4.34,102.93,1,102.93,81.61
TRIP-013377,334,8854,7,01-06-2026 08:08,01-06-2026 09:01,Completed,22.83,371.03,1,371.03,289.45
TRIP-013378,214,9382,1,28-06-2026 01:24,,Driver Cancelled,9.44,176.88,1,0,0
TRIP-013379,308,5664,3,13-06-2026 22:22,13-06-2026 23:00,Completed,15.81,269.25,1,269.25,201.96
TRIP-013380,245,9007,4,28-08-2026 09:22,28-08-2026 09:40,Completed,6.38,132.51,1,132.51,98.57
TRIP-013381,,6271,6,08-06-2026 17:08,,Unfulfilled,25.08,403.66,1,0,0
TRIP-013382,286,9264,5,22-08-2026 23:14,,Rider Cancelled,4.59,106.55,1,0,0
TRIP-013383,104,6992,1,20-06-2026 17:13,20-06-2026 17:49,Completed,16.98,286.21,1.77,506.59,400.67
TRIP-013384,285,5513,7,12-06-2026 11:27,12-06-2026 12:34,Completed,24.57,396.26,1,396.26,312.56
TRIP-013385,327,8502,4,12-07-2026 07:48,12-07-2026 08:31,Completed,12.86,226.47,1,226.47,171.97
TRIP-013386,222,6922,2,15-08-2026 16:52,15-08-2026 17:14,Completed,9.63,179.64,1,179.64,141.48
TRIP-013387,234,6226,4,18-06-2026 06:49,,Rider Cancelled,18.37,306.37,1,0,0
TRIP-013388,149,7767,3,01-06-2026 00:21,01-06-2026 01:41,Completed,29.84,472.68,1,472.68,368.06
TRIP-013389,242,7359,3,15-08-2026 00:29,15-08-2026 00:38,Completed,3.1,84.95,1,84.95,64.41
TRIP-013390,281,9149,6,17-08-2026 09:31,,Driver Cancelled,20.11,331.59,1.42,0,0
TRIP-013391,300,7969,7,20-07-2026 00:31,,Driver Cancelled,31.19,492.25,1,0,0
TRIP-013392,112,9781,1,02-07-2026 16:30,02-07-2026 16:50,Completed,7.27,145.41,1,145.41,108.29
TRIP-013393,133,8733,3,24-06-2026 22:40,24-06-2026 23:24,Completed,20.71,340.3,1,340.3,269.48
TRIP-013394,274,8983,2,16-08-2026 15:40,16-08-2026 16:40,Completed,20.7,340.15,1,340.15,257.46
TRIP-013395,275,8285,5,15-06-2026 12:35,15-06-2026 12:51,Completed,6.88,139.76,1,139.76,111.56
TRIP-013396,293,6889,3,22-07-2026 23:04,22-07-2026 23:44,Completed,13.31,233,1,233,180.15
TRIP-013397,337,6376,5,26-06-2026 14:49,26-06-2026 15:15,Completed,9.37,175.86,1,175.86,136.61
TRIP-013398,271,7026,3,09-07-2026 17:25,09-07-2026 18:32,Completed,26.31,421.5,2.03,855.64,638.85
TRIP-013399,319,9178,7,17-08-2026 12:52,17-08-2026 14:10,Completed,26.32,421.64,1,421.64,325.82
TRIP-013400,212,9066,2,12-08-2026 09:08,12-08-2026 09:17,Completed,2.55,76.97,2.03,156.25,122.6
TRIP-013401,327,6868,6,09-06-2026 06:15,09-06-2026 06:24,Completed,3.65,92.92,1,92.92,73.07
TRIP-013402,237,7577,6,24-08-2026 06:29,,Driver Cancelled,31.56,497.62,1,0,0
TRIP-013403,314,6204,5,11-07-2026 19:57,,Rider Cancelled,15.06,258.37,1,50,35
TRIP-013404,223,7725,2,22-08-2026 19:33,22-08-2026 20:40,Completed,19.36,320.72,1.7,545.22,414.58
TRIP-013405,203,5739,2,03-07-2026 00:43,03-07-2026 00:50,Completed,2.62,77.99,1,77.99,58.67
TRIP-013406,259,7880,3,19-08-2026 06:53,19-08-2026 08:31,Completed,29.33,465.28,1,465.28,355.92
TRIP-013407,229,5523,1,27-06-2026 16:41,27-06-2026 17:21,Completed,15.69,267.5,1,267.5,209.71
TRIP-013408,181,7650,4,13-06-2026 14:34,13-06-2026 15:42,Completed,19.03,315.94,1,315.94,247.33
TRIP-013409,185,8835,3,22-07-2026 16:01,22-07-2026 17:19,Completed,25.77,413.67,1,413.67,317
TRIP-013410,245,5468,2,04-07-2026 03:18,04-07-2026 04:04,Completed,14.26,246.77,1,246.77,185.65
TRIP-013411,282,7184,2,26-06-2026 00:04,26-06-2026 01:44,Completed,27.22,434.69,1,434.69,340.06
TRIP-013412,210,7148,5,05-07-2026 03:56,05-07-2026 04:54,Completed,18.65,310.42,1,310.42,230.56
TRIP-013413,210,5346,4,30-08-2026 03:09,30-08-2026 03:58,Completed,15.34,262.43,1,262.43,197.23
TRIP-013414,329,6434,3,22-06-2026 09:57,22-06-2026 10:53,Completed,18.76,312.02,1.68,524.19,392.09
TRIP-013415,,9691,1,30-08-2026 23:54,,Unfulfilled,4.66,107.57,1,0,0
TRIP-013416,262,7079,5,17-08-2026 14:13,17-08-2026 15:49,Completed,26.74,427.73,1,427.73,334.43
TRIP-013417,157,8061,3,19-07-2026 06:13,19-07-2026 06:34,Completed,7.96,155.42,1,155.42,120.63
TRIP-013418,316,6699,2,30-07-2026 05:00,,Driver Cancelled,24.76,399.02,1,0,0
TRIP-013419,104,6918,7,06-07-2026 10:15,06-07-2026 10:37,Completed,7.69,151.5,1,151.5,113.68
TRIP-013420,152,8281,4,02-07-2026 12:01,02-07-2026 12:36,Completed,14.21,246.05,1,246.05,188.84
TRIP-013421,115,9667,7,08-07-2026 17:26,08-07-2026 17:47,Completed,7.24,144.98,1,144.98,114.34
TRIP-013422,201,9914,3,20-06-2026 11:20,,Rider Cancelled,22.69,369,1,50,35
TRIP-013423,217,8718,6,22-06-2026 00:10,22-06-2026 01:10,Completed,19.6,324.2,1,324.2,257.78
TRIP-013424,,5439,1,29-07-2026 11:35,,Unfulfilled,16.13,273.88,1,0,0
TRIP-013425,144,5028,1,05-07-2026 18:37,05-07-2026 18:53,Completed,7.85,153.82,2.07,318.41,253.06
TRIP-013426,221,8195,4,13-07-2026 11:44,13-07-2026 12:01,Completed,6.69,137,1,137,106.24
TRIP-013427,250,8054,2,19-08-2026 20:53,19-08-2026 21:52,Completed,16.74,282.73,1.69,477.81,360.26
TRIP-013428,124,7695,2,13-07-2026 17:56,13-07-2026 18:17,Completed,6.02,127.29,1.77,225.3,177.92
TRIP-013429,174,8726,2,09-08-2026 19:41,09-08-2026 20:02,Completed,6.73,137.59,2.12,291.69,221.91
TRIP-013430,209,9531,4,18-08-2026 19:30,18-08-2026 20:48,Completed,28.95,459.77,1,459.77,348.34
TRIP-013431,311,7176,6,16-08-2026 15:30,,Driver Cancelled,18.31,305.5,1,0,0
TRIP-013432,321,7038,1,02-07-2026 19:06,02-07-2026 19:39,Completed,13.5,235.75,1,235.75,188.53
TRIP-013433,122,9591,3,10-07-2026 23:23,10-07-2026 23:46,Completed,11.18,202.11,1,202.11,154.01
TRIP-013434,337,8099,1,20-06-2026 10:33,20-06-2026 11:29,Completed,25.13,404.38,1,404.38,321.24
TRIP-013435,271,6888,5,18-07-2026 11:08,18-07-2026 12:01,Completed,19.25,319.12,1,319.12,238.38
TRIP-013436,336,7960,5,29-08-2026 05:30,,Driver Cancelled,17.34,291.43,1,0,0
TRIP-013437,265,9273,2,17-08-2026 11:22,17-08-2026 11:37,Completed,6.68,136.86,1,136.86,108.33
TRIP-013438,309,9354,3,07-06-2026 06:11,07-06-2026 06:29,Completed,7.37,146.87,1,146.87,110.62
TRIP-013439,101,7276,2,26-07-2026 04:15,26-07-2026 05:57,Completed,31.28,493.56,1,493.56,369.88
TRIP-013440,243,5866,1,24-07-2026 18:39,24-07-2026 19:19,Completed,12.17,216.47,1,216.47,168.49
TRIP-013441,153,9262,1,31-08-2026 18:08,31-08-2026 18:32,Completed,8.95,169.77,1.33,225.79,178.35
TRIP-013442,254,8355,2,10-08-2026 04:03,,Driver Cancelled,18.63,310.13,1,0,0
TRIP-013443,329,7025,1,05-08-2026 02:35,05-08-2026 04:03,Completed,24.73,398.58,1,398.58,307.39
TRIP-013444,138,9287,1,13-07-2026 10:55,13-07-2026 12:35,Completed,31.51,496.9,1,496.9,372.49
TRIP-013445,177,7896,1,22-08-2026 15:46,22-08-2026 16:06,Completed,6.8,138.6,1,138.6,109.55
TRIP-013446,,6315,1,29-06-2026 13:39,,Unfulfilled,21.34,349.43,1,0,0
TRIP-013447,227,7074,5,18-08-2026 11:25,18-08-2026 12:24,Completed,16.75,282.88,1,282.88,218.95
TRIP-013448,115,9084,3,07-06-2026 12:30,07-06-2026 14:03,Completed,26.96,430.92,1,430.92,330.81
TRIP-013449,121,5553,4,18-07-2026 21:06,18-07-2026 21:21,Completed,5.34,117.43,1,117.43,93.1
TRIP-013450,340,5146,1,06-07-2026 08:57,06-07-2026 10:28,Completed,31.34,494.43,1,494.43,395.3
TRIP-013451,131,9766,2,26-08-2026 01:25,26-08-2026 02:12,Completed,16.77,283.16,1,283.16,217.53
TRIP-013452,,7771,8,27-06-2026 14:50,,Unfulfilled,11.69,209.5,1,0,0
TRIP-013453,186,6212,1,02-06-2026 23:12,,Driver Cancelled,20.48,336.96,1,0,0
TRIP-013454,270,8342,3,18-08-2026 16:27,18-08-2026 18:00,Completed,30.67,484.72,1,484.72,386.16
TRIP-013455,263,6094,2,21-08-2026 01:57,21-08-2026 02:23,Completed,7.82,153.39,1,153.39,115.62
TRIP-013456,112,6172,4,14-07-2026 08:06,,Rider Cancelled,23.88,386.26,2.33,0,0
TRIP-013457,115,7524,5,05-08-2026 18:32,05-08-2026 19:46,Completed,20.77,341.17,2.05,699.4,557.61
TRIP-013458,,9503,1,18-08-2026 14:58,,Unfulfilled,15.75,268.38,1,0,0
TRIP-013459,330,6488,1,09-06-2026 15:04,09-06-2026 16:11,Completed,21.17,346.97,1,346.97,269.28
TRIP-013460,266,9554,8,25-08-2026 21:39,25-08-2026 23:23,Completed,31.85,501.83,1,501.83,395.71
TRIP-013461,121,9570,3,09-06-2026 08:21,09-06-2026 09:05,Completed,20.94,343.63,1.45,498.26,378.16
TRIP-013462,119,5941,2,24-06-2026 11:46,24-06-2026 12:07,Completed,7.9,154.55,1,154.55,115.15
TRIP-013463,101,6853,3,03-08-2026 23:19,03-08-2026 23:39,Completed,9.41,176.44,1,176.44,130.71
TRIP-013464,180,6137,2,31-07-2026 01:13,,Driver Cancelled,20.59,338.56,1,0,0
TRIP-013465,298,6589,2,11-06-2026 17:07,11-06-2026 18:37,Completed,28.98,460.21,1,460.21,360.34
TRIP-013466,226,9878,3,06-06-2026 07:09,06-06-2026 08:20,Completed,21,344.5,1,344.5,261.87
TRIP-013467,188,8508,5,25-07-2026 14:10,25-07-2026 15:00,Completed,19.94,329.13,1,329.13,262.57
TRIP-013468,268,5885,3,19-07-2026 21:45,19-07-2026 22:56,Completed,23.03,373.94,1,373.94,281.32
TRIP-013469,168,6087,3,25-07-2026 20:25,25-07-2026 20:57,Completed,15.12,259.24,1.44,373.31,291.06
TRIP-013470,237,5887,6,26-07-2026 05:18,26-07-2026 05:34,Completed,7.07,142.51,1,142.51,110.38
TRIP-013471,281,9626,2,04-06-2026 15:33,04-06-2026 16:32,Completed,15.8,269.1,1,269.1,215.05
TRIP-013472,208,9103,8,07-08-2026 21:08,07-08-2026 21:48,Completed,14.55,250.98,1,250.98,190.1
TRIP-013473,206,6676,2,03-07-2026 05:41,03-07-2026 06:13,Completed,11.22,202.69,1,202.69,150.11
TRIP-013474,316,5918,5,22-08-2026 07:11,22-08-2026 07:46,Completed,10.06,185.87,1,185.87,140.9
TRIP-013475,242,9665,6,12-06-2026 23:36,13-06-2026 00:06,Completed,9.02,170.79,1,170.79,129.48
TRIP-013476,111,8599,2,16-06-2026 23:32,17-06-2026 00:18,Completed,13.15,230.68,1,230.68,174.04
TRIP-013477,301,7402,6,16-08-2026 19:27,16-08-2026 20:23,Completed,17.42,292.59,1,292.59,222.32
TRIP-013478,301,8879,2,17-07-2026 22:30,17-07-2026 23:18,Completed,21.51,351.9,1,351.9,263.95
TRIP-013479,165,5436,2,02-07-2026 13:06,02-07-2026 14:22,Completed,22.6,367.7,1,367.7,284.82
TRIP-013480,237,9566,2,10-06-2026 15:17,10-06-2026 15:32,Completed,5.56,120.62,1,120.62,91.68
TRIP-013481,103,5202,7,17-08-2026 21:06,17-08-2026 22:19,Completed,23.36,378.72,1,378.72,296.84
TRIP-013482,149,5798,4,16-06-2026 21:00,16-06-2026 21:45,Completed,13.73,239.09,1,239.09,185.27
TRIP-013483,168,9618,2,12-06-2026 15:37,12-06-2026 16:14,Completed,11.95,213.27,1,213.27,167.18
TRIP-013484,119,8710,3,18-06-2026 20:32,18-06-2026 20:56,Completed,8.78,167.31,2.36,394.85,295.39
TRIP-013485,224,9479,3,01-08-2026 23:53,,Driver Cancelled,29.14,462.53,1,0,0
TRIP-013486,140,6978,1,11-07-2026 12:25,,Driver Cancelled,24.28,392.06,1,0,0
TRIP-013487,264,5998,3,15-08-2026 23:40,16-08-2026 00:37,Completed,23.61,382.34,1,382.34,294.91
TRIP-013488,302,7295,4,23-07-2026 08:29,23-07-2026 09:37,Completed,20.62,338.99,1,338.99,256.36
TRIP-013489,140,6480,4,06-07-2026 16:35,06-07-2026 17:33,Completed,23.22,376.69,1,376.69,292.72
TRIP-013490,160,6990,5,08-07-2026 13:47,,Rider Cancelled,17.31,291,1,0,0
TRIP-013491,120,7206,2,26-07-2026 06:41,26-07-2026 07:21,Completed,11.9,212.55,1,212.55,166.65
TRIP-013492,165,8545,1,24-08-2026 23:37,25-08-2026 00:16,Completed,16.16,274.32,1,274.32,214.74
TRIP-013493,300,9578,3,13-06-2026 02:54,13-06-2026 04:18,Completed,27.21,434.55,1,434.55,343.85
TRIP-013494,282,6300,2,06-07-2026 01:42,06-07-2026 02:31,Completed,16.98,286.21,1,286.21,217.24
TRIP-013495,174,6656,5,11-08-2026 00:27,11-08-2026 02:22,Completed,31.63,498.63,1,498.63,395.56
TRIP-013496,170,5729,5,24-06-2026 20:12,,Rider Cancelled,19.83,327.53,1.5,0,0
TRIP-013497,133,9924,2,06-08-2026 02:38,06-08-2026 04:21,Completed,31.06,490.37,1,490.37,368.75
TRIP-013498,203,6951,3,19-06-2026 11:54,19-06-2026 12:10,Completed,7.41,147.44,1,147.44,117.28
TRIP-013499,312,8996,2,15-08-2026 20:25,15-08-2026 21:42,Completed,31.01,489.65,1,489.65,387.71
TRIP-013500,314,8850,5,20-06-2026 13:54,,Rider Cancelled,25.33,407.28,1,0,0
TRIP-013501,186,8405,1,12-07-2026 07:24,12-07-2026 08:23,Completed,23.88,386.26,1,386.26,307.18
TRIP-013502,248,5354,1,31-07-2026 18:53,31-07-2026 19:29,Completed,10.43,191.23,2.37,453.22,345.63
TRIP-013503,180,8866,7,17-06-2026 22:17,17-06-2026 22:28,Completed,3.09,84.81,1,84.81,64.21
TRIP-013504,298,7751,8,11-06-2026 12:12,11-06-2026 12:27,Completed,5.87,125.11,1,125.11,94.63
TRIP-013505,,8755,2,20-06-2026 06:57,,Unfulfilled,23.67,383.22,1,0,0
TRIP-013506,300,5662,7,22-07-2026 11:22,22-07-2026 11:57,Completed,11.67,209.22,1,209.22,166.82
TRIP-013507,328,6951,4,19-08-2026 19:07,,Driver Cancelled,31,489.5,2.29,0,0
TRIP-013508,129,5930,5,31-07-2026 14:18,31-07-2026 14:41,Completed,8.18,158.61,1,158.61,125.17
TRIP-013509,118,5941,2,20-06-2026 13:24,20-06-2026 14:08,Completed,19.1,316.95,1,316.95,235.97
TRIP-013510,301,7276,2,27-08-2026 08:40,,Rider Cancelled,18.6,309.7,1.98,0,0
TRIP-013511,104,6720,7,06-06-2026 23:52,06-06-2026 23:59,Completed,2.55,76.97,1,76.97,56.99
TRIP-013512,144,6386,8,20-07-2026 19:47,20-07-2026 20:30,Completed,17.17,288.97,1.91,551.93,420.18
TRIP-013513,345,5836,4,06-08-2026 05:03,06-08-2026 05:59,Completed,17.25,290.12,1,290.12,217.71
TRIP-013514,185,9450,7,29-07-2026 16:03,29-07-2026 17:15,Completed,28.38,451.51,1,451.51,360.5
TRIP-013515,288,8145,1,26-07-2026 06:01,26-07-2026 06:31,Completed,13.27,232.41,1,232.41,183.11
TRIP-013516,326,7721,4,07-07-2026 02:29,07-07-2026 02:49,Completed,5.63,121.64,1,121.64,93.97
TRIP-013517,105,7104,4,13-08-2026 18:43,13-08-2026 19:06,Completed,7.48,148.46,1.8,267.23,201.49
TRIP-013518,107,5773,3,25-07-2026 12:29,25-07-2026 13:16,Completed,19.75,326.38,1,326.38,259.82
TRIP-013519,315,5345,1,07-08-2026 16:22,07-08-2026 16:44,Completed,8.13,157.88,1,157.88,116.98
TRIP-013520,215,7141,7,31-08-2026 05:28,,Driver Cancelled,28.8,457.6,1,0,0
TRIP-013521,312,6795,2,25-06-2026 21:15,25-06-2026 21:44,Completed,9.14,172.53,1,172.53,131.89
TRIP-013522,167,8802,2,22-08-2026 23:43,23-08-2026 01:01,Completed,21.62,353.49,1,353.49,280.48
TRIP-013523,348,5694,7,18-06-2026 03:26,18-06-2026 04:22,Completed,22.9,372.05,1,372.05,290.54
TRIP-013524,340,5665,3,16-07-2026 16:55,16-07-2026 17:19,Completed,7.93,154.99,1,154.99,122.78
TRIP-013525,293,7785,6,09-08-2026 01:15,09-08-2026 01:46,Completed,11.54,207.33,1,207.33,162.2
TRIP-013526,269,7269,7,25-07-2026 10:15,,Rider Cancelled,25.83,414.53,1.99,0,0
TRIP-013527,257,9137,1,07-08-2026 00:47,,Driver Cancelled,21.86,356.97,1,0,0
TRIP-013528,107,9429,2,24-07-2026 04:52,24-07-2026 06:23,Completed,29.08,461.66,1,461.66,357.12
TRIP-013529,344,5451,4,20-07-2026 07:25,,Rider Cancelled,9.53,178.19,1,0,0
TRIP-013530,112,6497,3,23-06-2026 15:36,,Rider Cancelled,16.91,285.19,1,0,0
TRIP-013531,169,6398,4,07-08-2026 15:13,07-08-2026 15:52,Completed,12.52,221.54,1,221.54,165.05
TRIP-013532,192,9929,1,29-06-2026 20:27,29-06-2026 21:53,Completed,26.76,428.02,2.34,1001.57,754.85
TRIP-013533,311,6657,7,20-07-2026 11:40,20-07-2026 13:23,Completed,32,504,1,504,391.51
TRIP-013534,335,8159,5,28-08-2026 07:03,,Rider Cancelled,11.31,204,1,0,0
TRIP-013535,157,9724,3,15-06-2026 13:46,15-06-2026 14:09,Completed,10.7,195.15,1,195.15,145.4
TRIP-013536,297,6373,5,18-06-2026 12:52,18-06-2026 13:53,Completed,26.43,423.24,1,423.24,321.33
TRIP-013537,219,6101,4,04-08-2026 11:01,04-08-2026 12:18,Completed,29.14,462.53,1,462.53,353.03
TRIP-013538,133,8252,8,17-06-2026 12:35,17-06-2026 14:09,Completed,26.13,418.88,1,418.88,316.46
TRIP-013539,249,9276,1,15-08-2026 19:03,15-08-2026 20:18,Completed,20.47,336.81,1.59,535.53,400.05
TRIP-013540,,8015,8,09-07-2026 13:23,,Unfulfilled,12.74,224.73,1,0,0
TRIP-013541,345,6609,4,20-07-2026 08:08,20-07-2026 08:36,Completed,9.56,178.62,1.28,228.63,174.41
TRIP-013542,241,8844,4,07-08-2026 13:40,07-08-2026 13:51,Completed,4.58,106.41,1,106.41,80.3
TRIP-013543,179,5884,4,04-07-2026 03:30,04-07-2026 05:04,Completed,30.53,482.69,1,482.69,383.66
TRIP-013544,197,9989,1,10-06-2026 19:35,10-06-2026 20:12,Completed,15.96,271.42,1.71,464.13,364.3
TRIP-013545,238,6178,7,20-07-2026 04:09,20-07-2026 04:32,Completed,6.3,131.35,1,131.35,99.73
TRIP-013546,313,6854,2,11-08-2026 10:40,11-08-2026 11:07,Completed,7.69,151.5,1,151.5,112.66
TRIP-013547,309,7042,1,16-06-2026 03:04,16-06-2026 04:05,Completed,20.6,338.7,1,338.7,256
TRIP-013548,312,7680,4,08-07-2026 00:15,08-07-2026 00:51,Completed,10.83,197.03,1,197.03,150.71
TRIP-013549,169,6118,3,20-08-2026 02:41,20-08-2026 03:30,Completed,18.27,304.92,1,304.92,241.98
TRIP-013550,205,6027,2,28-06-2026 04:08,28-06-2026 04:44,Completed,10.82,196.89,1,196.89,154.45
TRIP-013551,238,8133,5,30-07-2026 19:57,30-07-2026 20:22,Completed,8,156,1,156,121.31
TRIP-013552,215,8617,2,12-07-2026 08:03,12-07-2026 08:58,Completed,24.57,396.26,1.49,590.43,462.96
TRIP-013553,341,7934,4,25-06-2026 09:43,25-06-2026 10:27,Completed,14.64,252.28,1,252.28,201.51
TRIP-013554,274,7115,5,03-08-2026 18:24,03-08-2026 19:22,Completed,20.78,341.31,1,341.31,268.13
TRIP-013555,297,5253,1,22-06-2026 19:50,22-06-2026 20:26,Completed,10.19,187.75,1,187.75,147.13
TRIP-013556,229,8939,2,30-08-2026 06:57,30-08-2026 07:19,Completed,9.25,174.12,1,174.12,130.37
TRIP-013557,237,6508,4,10-08-2026 04:54,10-08-2026 05:02,Completed,2.92,82.34,1,82.34,65.32
TRIP-013558,206,8500,1,21-07-2026 11:28,21-07-2026 12:30,Completed,21.54,352.33,1,352.33,278.08
TRIP-013559,163,9058,7,19-07-2026 17:38,19-07-2026 18:25,Completed,15.67,267.22,1,267.22,202.4
TRIP-013560,137,7348,5,07-06-2026 20:36,07-06-2026 20:58,Completed,7.89,154.41,1,154.41,120.3
TRIP-013561,318,9383,2,02-08-2026 17:11,02-08-2026 18:25,Completed,22.19,361.75,1.29,466.66,351.6
TRIP-013562,292,9428,2,29-06-2026 11:02,29-06-2026 11:51,Completed,13.24,231.98,1,231.98,178.42
TRIP-013563,316,6314,7,07-06-2026 21:59,07-06-2026 23:00,Completed,17.11,288.1,1,288.1,217.2
TRIP-013564,139,9454,5,24-08-2026 23:31,25-08-2026 01:03,Completed,25.64,411.78,1,411.78,329.3
TRIP-013565,317,9327,2,18-06-2026 15:03,18-06-2026 16:14,Completed,22.83,371.03,1,371.03,287.75
TRIP-013566,221,8049,5,11-06-2026 03:08,11-06-2026 03:24,Completed,4.78,109.31,1,109.31,86.17
TRIP-013567,313,7120,4,25-06-2026 12:25,25-06-2026 12:54,Completed,8.26,159.77,1,159.77,127.13
TRIP-013568,267,7780,1,13-08-2026 05:48,,Rider Cancelled,7.83,153.53,1,0,0
TRIP-013569,191,6329,2,14-08-2026 20:41,14-08-2026 20:55,Completed,4.47,104.81,2.32,243.16,182.51
TRIP-013570,308,5555,1,04-08-2026 08:42,,Driver Cancelled,23.23,376.83,1,0,0
TRIP-013571,138,5195,2,16-07-2026 06:01,16-07-2026 06:25,Completed,6.48,133.96,1,133.96,100.82
TRIP-013572,180,5297,4,20-07-2026 10:52,20-07-2026 12:45,Completed,30.25,478.62,1.35,646.14,488.21
TRIP-013573,305,6288,1,30-07-2026 02:43,,Rider Cancelled,15.05,258.23,1,0,0
TRIP-013574,345,9060,1,28-06-2026 15:02,28-06-2026 16:18,Completed,27.01,431.65,1,431.65,335.4
TRIP-013575,296,7782,2,03-08-2026 16:49,03-08-2026 18:06,Completed,31.1,490.95,1,490.95,373.81
TRIP-013576,259,7338,2,31-08-2026 05:25,31-08-2026 05:37,Completed,4.15,100.18,1,100.18,77.26
TRIP-013577,205,7992,2,20-08-2026 19:20,20-08-2026 19:41,Completed,7.79,152.95,1.73,264.6,199.6
TRIP-013578,162,5089,2,27-08-2026 22:49,28-08-2026 00:44,Completed,31.25,493.12,1,493.12,393.94
TRIP-013579,291,5452,6,19-06-2026 04:41,19-06-2026 06:27,Completed,30.29,479.2,1,479.2,365.02
TRIP-013580,176,9845,3,29-08-2026 23:15,29-08-2026 23:23,Completed,2.63,78.13,1,78.13,58.93
TRIP-013581,348,6954,1,08-08-2026 00:55,08-08-2026 01:33,Completed,14.34,247.93,1,247.93,190.98
TRIP-013582,237,7264,7,24-08-2026 16:16,,Rider Cancelled,7.92,154.84,1,50,35
TRIP-013583,139,5540,3,28-07-2026 18:57,28-07-2026 20:30,Completed,29.94,474.13,1,474.13,356.02
TRIP-013584,335,6964,7,05-08-2026 14:10,05-08-2026 15:25,Completed,30.17,477.47,1,477.47,368.09
TRIP-013585,196,5023,2,05-08-2026 19:59,,Rider Cancelled,18.29,305.2,1.34,0,0
TRIP-013586,125,7499,1,26-06-2026 05:02,26-06-2026 05:20,Completed,8.61,164.84,1,164.84,127.75
TRIP-013587,288,5820,2,24-07-2026 19:11,,Rider Cancelled,7.15,143.68,1.85,0,0
TRIP-013588,291,7740,2,11-07-2026 06:00,11-07-2026 07:11,Completed,26.83,429.03,1,429.03,327.65
TRIP-013589,219,5480,3,01-08-2026 00:43,01-08-2026 01:31,Completed,20.14,332.03,1,332.03,254.29
TRIP-013590,313,9674,2,21-07-2026 02:39,21-07-2026 03:47,Completed,25.18,405.11,1,405.11,313.93
TRIP-013591,270,7306,3,25-08-2026 06:29,25-08-2026 06:49,Completed,9.33,175.28,1,175.28,136.85
